brand,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,enginePower,mileage,Привод,Руль,Состояние,Владельцы,ПТС,Таможня,Владение,id,motor,внедорожник,Безопасность,Салон,Мультимедиа,Комфорт,Обзор,Защита от угона,седан,хэтчбек,Элементы экстерьера,Прочее,лифтбек,купе,пикап,минивэн,компактвэн,универсал,родстер,кабриолет,фургон,микровэн,тарга,лимузин,model,car_id,url,price
10,1,1,2015,5,2020,2,163,14292,3,2,2,0,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,37081052,https://irkutsk.drom.ru/toyota/land_cruiser_prado/37081052.html,2500000
10,1,1,2015,5,2019,2,163,17398,3,2,2,1,2,1,136080000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,35404584,https://novosibirsk.drom.ru/toyota/land_cruiser_prado/35404584.html,1950000
10,1,1,2015,5,2019,2,163,12987,3,2,2,1,2,1,122688000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,36109365,https://habarovsk.drom.ru/toyota/land_cruiser_prado/36109365.html,2350000
10,1,1,2015,5,2019,2,163,15534,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,32867982,https://pereyaslavka.drom.ru/toyota/land_cruiser_prado/32867982.html,2400000
10,1,1,2015,5,2019,2,163,8699,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,33598341,https://irkutsk.drom.ru/toyota/land_cruiser_prado/33598341.html,2345000
10,1,1,2015,5,2019,2,163,6835,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,33392850,https://bikin.drom.ru/toyota/land_cruiser_prado/33392850.html,2450000
10,1,1,2015,5,2019,2,163,6835,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,33406021,https://habarovsk.drom.ru/toyota/land_cruiser_prado/33406021.html,2430000
10,1,1,2015,5,2019,2,163,13049,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,33286068,https://kulunda.drom.ru/toyota/land_cruiser_prado/33286068.html,2400000
10,1,1,2015,5,2019,2,163,7456,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,32310907,https://yakutsk.drom.ru/toyota/land_cruiser_prado/32310907.html,2450000
10,1,1,2015,5,2019,2,163,16156,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,30158398,https://blagoveshchensk.drom.ru/toyota/land_cruiser_prado/30158398.html,2380000
10,1,1,2015,5,2018,2,163,16031,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,31535755,https://omsk.drom.ru/toyota/land_cruiser_prado/31535755.html,2300000
10,1,1,2015,5,2018,2,163,9942,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,31487373,https://habarovsk.drom.ru/toyota/land_cruiser_prado/31487373.html,2450000
10,1,1,2015,5,2018,2,163,11185,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,31073756,https://habarovsk.drom.ru/toyota/land_cruiser_prado/31073756.html,2485000
10,1,1,2015,5,2018,2,163,16888,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,31444837,https://omsk.drom.ru/toyota/land_cruiser_prado/31444837.html,2400000
10,1,1,2015,5,2018,2,163,16156,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,31370817,https://bodaibo.drom.ru/toyota/land_cruiser_prado/31370817.html,2000000
10,1,1,2015,5,2018,2,163,11744,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,31166585,https://omsk.drom.ru/toyota/land_cruiser_prado/31166585.html,2400000
10,1,1,2015,5,2018,2,163,7456,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,30858592,https://yakutsk.drom.ru/toyota/land_cruiser_prado/30858592.html,2300000
10,1,1,2015,5,2018,2,163,15534,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,28318464,https://samara.drom.ru/toyota/land_cruiser_prado/28318464.html,2000000
10,1,1,2015,5,2018,2,163,16156,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,30076244,https://blagoveshchensk.drom.ru/toyota/land_cruiser_prado/30076244.html,2250000
10,1,1,2015,5,2018,2,163,10563,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,29930350,https://habarovsk.drom.ru/toyota/land_cruiser_prado/29930350.html,2350000
10,1,1,2015,5,2018,2,163,16777,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,28574107,https://irkutsk.drom.ru/toyota/land_cruiser_prado/28574107.html,2200000
10,1,1,2015,5,2018,2,163,9321,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,28972195,https://blagoveshchensk.drom.ru/toyota/land_cruiser_prado/28972195.html,2450000
10,1,1,2015,5,2018,2,163,16466,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,29740193,https://bodaibo.drom.ru/toyota/land_cruiser_prado/29740193.html,2200000
10,1,1,2015,5,2018,2,163,16777,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,28164908,https://vladivostok.drom.ru/toyota/land_cruiser_prado/28164908.html,2400000
10,1,1,2015,5,2018,2,163,16876,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,27782842,https://irkutsk.drom.ru/toyota/land_cruiser_prado/27782842.html,2320000
10,1,1,2015,5,2018,2,163,16777,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,28001649,https://krasnoyarsk.drom.ru/toyota/land_cruiser_prado/28001649.html,2300000
10,1,1,2015,5,2018,2,163,12241,3,2,2,1,2,1,28944000,14594,2.7,1,13,12,6,15,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,27694403,https://nizhnevartovsk.drom.ru/toyota/land_cruiser_prado/27694403.html,2400000
