brand,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,enginePower,mileage,Привод,Руль,Состояние,Владельцы,ПТС,Таможня,Владение,id,motor,внедорожник,Безопасность,Салон,Мультимедиа,Комфорт,Обзор,Защита от угона,седан,хэтчбек,Элементы экстерьера,Прочее,лифтбек,купе,пикап,минивэн,компактвэн,универсал,родстер,кабриолет,фургон,микровэн,тарга,лимузин,model,car_id,url,price
6,2,1,2001,4,2020,1,163,248548,2,2,2,3,2,1,64454400,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37562813,https://zarinsk.drom.ru/mercedes-benz/c-class/37562813.html,240000
6,2,2,2001,4,2020,2,143,240284,2,2,2,3,2,1,6220800,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37384285,https://ekaterinburg.drom.ru/mercedes-benz/e-class/37384285.html,350000
6,2,1,2003,4,2020,2,224,244398,2,2,2,3,2,1,2246400,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37736332,https://kamensk-uralskiy.drom.ru/mercedes-benz/e-class/37736332.html,400000
6,2,1,2001,4,2020,2,218,273403,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37721956,https://krasnodar.drom.ru/mercedes-benz/c-class/37721956.html,350000
6,2,1,2002,4,2020,2,224,248548,2,2,2,3,2,1,203904000,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37705173,https://achinsk.drom.ru/mercedes-benz/e-class/37705173.html,330000
6,2,1,2002,4,2020,2,224,239228,2,2,2,3,2,1,79228800,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35392129,https://ekaterinburg.drom.ru/mercedes-benz/s-class/35392129.html,399000
6,2,1,2003,4,2020,2,224,242335,2,2,2,3,2,1,691200,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37544861,https://kurgan.drom.ru/mercedes-benz/e-class/37544861.html,400000
6,2,1,2001,4,2020,2,163,253519,2,2,2,3,2,1,20563200,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37530100,https://tyumen.drom.ru/mercedes-benz/c-class/37530100.html,300000
6,2,2,2003,4,2020,2,150,264083,2,2,2,3,2,1,16329600,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37526695,https://tyumen.drom.ru/mercedes-benz/e-class/37526695.html,310000
6,2,1,2001,4,2020,2,170,248548,2,2,2,3,2,1,12787200,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37516831,https://omsk.drom.ru/mercedes-benz/e-class/37516831.html,399000
6,2,1,2002,4,2020,2,177,246684,2,2,2,3,2,1,691200,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37373264,https://novosibirsk.drom.ru/mercedes-benz/e-class/37373264.html,310000
6,2,1,2002,4,2020,2,163,267190,2,2,2,3,2,1,2332800,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37235018,https://novorossiysk.drom.ru/mercedes-benz/c-class/37235018.html,295000
6,2,1,2002,4,2020,2,224,242335,2,2,2,3,2,1,35942400,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37223250,https://budyonnovsk.drom.ru/mercedes-benz/e-class/37223250.html,390000
6,2,1,2002,4,2020,2,204,242335,0,2,2,1,2,1,383961600,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,34859024,https://iskitim.drom.ru/mercedes-benz/e-class/34859024.html,390000
6,2,2,2002,4,2020,2,150,246684,2,2,2,3,2,1,34992000,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37077179,https://ekaterinburg.drom.ru/mercedes-benz/e-class/37077179.html,380000
6,2,2,2003,4,2020,1,109,249791,2,2,2,3,2,1,250300800,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,37062250,https://krasnodar.drom.ru/mercedes-benz/mercedes/37062250.html,590000
6,2,1,2003,4,2020,2,224,242627,2,2,2,3,2,1,-3542400,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,36948624,https://chelyabinsk.drom.ru/mercedes-benz/e-class/36948624.html,450000
6,2,2,2002,4,2020,2,116,279617,2,2,2,3,2,1,67910400,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,34668538,https://novorossiysk.drom.ru/mercedes-benz/e-class/34668538.html,300000
6,2,2,2003,4,2020,1,122,248548,2,2,2,3,2,1,149731200,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,36739412,https://nevinnomissk.drom.ru/mercedes-benz/e-class/36739412.html,400000
6,2,1,2003,4,2020,2,224,242335,2,2,2,3,2,1,48038400,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,36620321,https://achinsk.drom.ru/mercedes-benz/e-class/36620321.html,575000
6,2,1,2002,4,2020,1,129,248548,2,2,2,3,2,1,174787200,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,36380298,https://chelyabinsk.drom.ru/mercedes-benz/c-class/36380298.html,300000
6,2,1,2003,4,2019,2,224,241713,2,2,2,3,2,1,-6048000,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,36662190,https://chelyabinsk.drom.ru/mercedes-benz/e-class/36662190.html,385000
6,2,2,2003,4,2019,2,204,256626,2,2,2,3,2,1,-3369600,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35155931,https://novosibirsk.drom.ru/mercedes-benz/e-class/35155931.html,550000
6,2,1,2002,4,2019,2,177,253644,2,2,2,3,2,1,26697600,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,36429679,https://novosibirsk.drom.ru/mercedes-benz/e-class/36429679.html,420000
6,2,1,2001,4,2019,2,170,248548,2,2,2,3,2,1,12960000,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35943098,https://krasnodar.drom.ru/mercedes-benz/c-class/35943098.html,190000
6,2,1,2003,4,2019,2,224,241092,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35978074,https://chelyabinsk.drom.ru/mercedes-benz/e-class/35978074.html,400000
6,2,2,2002,4,2019,2,150,245442,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,33868333,https://kirovgrad.drom.ru/mercedes-benz/e-class/33868333.html,310000
6,2,2,2003,4,2019,2,150,239228,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35925631,https://ekaterinburg.drom.ru/mercedes-benz/e-class/35925631.html,260000
6,2,1,2002,4,2019,2,170,267190,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35724557,https://dinskaya.drom.ru/mercedes-benz/c-class/35724557.html,205000
6,2,1,2002,4,2019,2,224,248548,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35892984,https://chelyabinsk.drom.ru/mercedes-benz/s-class/35892984.html,179000
6,2,1,2001,4,2019,2,170,279617,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35763722,https://krasnodar.drom.ru/mercedes-benz/c-class/35763722.html,200000
6,2,1,2002,4,2019,2,163,239228,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35887170,https://tomsk.drom.ru/mercedes-benz/c-class/35887170.html,235000
6,2,1,2001,4,2019,2,170,267288,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35686291,https://slavyansk-na-kubani.drom.ru/mercedes-benz/c-class/35686291.html,250000
6,2,1,2001,4,2019,2,163,248548,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,34016040,https://bakhchysaray.drom.ru/mercedes-benz/c-class/34016040.html,350000
6,2,1,2003,4,2019,2,215,239228,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35118766,https://nazran.drom.ru/mercedes-benz/c-class/35118766.html,370000
6,2,1,2002,4,2019,2,224,246063,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35118663,https://khanty-mansiysk.drom.ru/mercedes-benz/e-class/35118663.html,300000
6,2,1,2003,4,2019,2,224,249078,2,2,2,3,2,1,0,5752,2.6,0,5,10,1,10,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,35440173,https://armavir.drom.ru/mercedes-benz/e-class/35440173.html,330000
